 #Ex1
 #N#I1#Std1#Error1
       10000   208.64684801816043        3.6253134587693130       0.97574065147844635     
       20000   210.74122091980925        2.5406316811968659        1.1186322501703785     
       30000   208.98891679478245        2.0647710412560096       0.63367187485641807     
       40000   209.77767216097709        1.8108298996483443       0.15508349133821753     
       50000   210.32306053858153        1.6055450683325689       0.70047186894265678     
       60000   210.41288346604372        1.4716151333277396       0.79029479640485079     
       70000   210.77827447387250        1.3624985257898075        1.1556858042336273     
       80000   210.36230859263898        1.2777268874712444       0.73971992300010925     
       90000   208.61032155860744        1.1993167571846961        1.0122671110314343     
      100000   209.44154369613099        1.1377252351230538       0.18104497350788051     
      110000   210.00304053122844        1.0892826268024851       0.38045186158956312     
      120000   209.00432929418602        1.0375214687333321       0.61825937545285115     
      130000   208.30901171968668       0.99129737911741156        1.3135769499521928     
      140000   210.32193631737675       0.96597159098540353       0.69934764773788061     
      150000   209.78529286371560       0.92995966418874609       0.16270419407672421     
      160000   210.68063272783417       0.90179115835102275        1.0580440581952928     
      170000   211.16352796771145       0.87895852900751648        1.5409392980725727     
      180000   210.09912654306922       0.85003243120204708       0.47653787343034537     
      190000   211.04048563661172       0.82855784220080331        1.4178969669728474     
      200000   209.74604906277943       0.80590674192081380       0.12346039314056156     
      210000   210.28423243452062       0.78706782711744905       0.66164376488174526     
      220000   209.59901539192026       0.76673751892905795        2.3573277718611507E-002
      230000   210.92878850559620       0.75178644126813032        1.3061998359573295     
      240000   211.03085428882034       0.73855839557081060        1.4082656191814635     
      250000   209.39220188581913       0.71944986950299628       0.23038678381973909     
      260000   208.84939175286618       0.70487298327203574       0.77319691677269020     
      270000   210.79727530711156       0.69385662539403714        1.1746866374726892     
      280000   210.49189928403408       0.68367747487135577       0.86931061439520363     
      290000   209.37673085097421       0.66754792710474853       0.24585781866466050     
      300000   208.71275511339874       0.65476808576659062       0.90983355624013029     
      310000   210.05919260310719       0.64660986610194748       0.43660393346831938     
      320000   209.14449153911502       0.63602831706742247       0.47809713052384950     
      330000   208.98956494294924       0.62529040257623858       0.63302372668962903     
