 # RK4 1D, Monoparticle, time independent Schrödinger Eq
 # Energy Eigenvalues and Eigenvectors
 # Not Eigenvalues
  -7.0000000000000000        7.3640077301579931E-008   2.1056671188149329E-006
  -6.9649122807017543        1.5141671465084350E-007   2.2344544090444443E-006
  -6.9298245614035086        2.3419500998155768E-007   2.3885685101310252E-006
  -6.8947368421052628        3.2292419851472357E-007   2.5705386716199061E-006
  -6.8596491228070171        4.1864981213093378E-007   2.7832538323718902E-006
  -6.8245614035087723        5.2252724468758854E-007   3.0300045571692593E-006
  -6.7894736842105265        6.3583690673902837E-007   3.3145304195337685E-006
  -6.7543859649122808        7.6000117549636338E-007   3.6410734970088062E-006
  -6.7192982456140351        8.9660337108248001E-007   4.0144387293766512E-006
  -6.6842105263157894        1.0474090185415529E-006   4.4400619849556270E-006
  -6.6491228070175437        1.2143896870469599E-006   4.9240867865617007E-006
  -6.6140350877192979        1.3997497337619781E-006   5.4734507683989351E-006
  -6.5789473684210531        1.6059563203449551E-006   6.0959830697213757E-006
  -6.5438596491228074        1.8357731157184873E-006   6.8005140224504409E-006
  -6.5087719298245617        2.0922981500747004E-006   7.5969986601344683E-006
  -6.4736842105263159        2.3790063428796064E-006   8.4966557670603567E-006
  -6.4385964912280702        2.6997972926715268E-006   9.5121244016253363E-006
  -6.4035087719298245        3.0590489896249913E-006   1.0657640070235354E-005
  -6.3684210526315788        3.4616781941885048E-006   1.1949233000373575E-005
  -6.3333333333333330        3.9132083177453590E-006   1.3404951267855679E-005
  -6.2982456140350873        4.4198457454773842E-006   1.5045111877907277E-005
  -6.2631578947368425        4.9885656588790539E-006   1.6892583287342763E-005
  -6.2280701754385968        5.6272085473014047E-006   1.8973103291171182E-005
  -6.1929824561403510        6.3445887463328914E-006   2.1315636687451477E-005
  -6.1578947368421053        7.1506165078075058E-006   2.3952777685970512E-005
  -6.1228070175438596        8.0564352940865396E-006   2.6921202646975801E-005
  -6.0877192982456139        9.0745762005960914E-006   3.0262179434370129E-005
  -6.0526315789473681        1.0219131648350309E-005   3.4022140453151321E-005
  -6.0175438596491233        1.1505950755649247E-005   3.8253327324350981E-005
  -5.9824561403508767        1.2952859099021162E-005   4.3014516144544902E-005
  -5.9473684210526319        1.4579905911956386E-005   4.8371833394959320E-005
  -5.9122807017543861        1.6409642150749809E-005   5.4399673822786209E-005
  -5.8771929824561404        1.8467433285113773E-005   6.1181733031989054E-005
  -5.8421052631578947        2.0781811153085205E-005   6.8812169112246496E-005
  -5.8070175438596490        2.3384869761814605E-005   7.7396909424813751E-005
  -5.7719298245614041        2.6312710525609196E-005   8.7055120677803294E-005
  -5.7368421052631575        2.9605943118566623E-005   9.7920862688620123E-005
  -5.7017543859649127        3.3310248890793349E-005   1.1014494877943924E-004
  -5.6666666666666670        3.7477014665256254E-005   1.2389703861801201E-004
  -5.6315789473684212        4.2164045708805574E-005   1.3936799254046935E-004
  -5.5964912280701755        4.7436367769374644E-005   1.5677252001984889E-004
  -5.5614035087719298        5.3367129307039217E-005   1.7635215902408064E-004
  -5.5263157894736841        6.0038616436641454E-005   1.9837862759666632E-004
  -5.4912280701754383        6.7543394663323493E-005   2.2315759415587560E-004
  -5.4561403508771935        7.5985593251252226E-005   2.5103291881548940E-004
  -5.4210526315789469        8.5482350044434362E-005   2.8239142456239165E-004
  -5.3859649122807021        9.6165436784246939E-005   3.1766826447412739E-004
  -5.3508771929824563        1.0818308747199233E-004   3.5735295942466311E-004
  -5.3157894736842106        1.2170205514112697E-004   4.0199619002344479E-004
  -5.2807017543859649        1.3690992557183703E-004   4.5221743699014929E-004
  -5.2456140350877192        1.5401772004423531E-004   5.0871357592999656E-004
  -5.2105263157894743        1.7326282323500242E-004   5.7226854570488939E-004
  -5.1754385964912277        1.9491227687131339E-004   6.4376422447699365E-004
  -5.1403508771929829        2.1926648482782583E-004   7.2419266423945762E-004
  -5.1052631578947372        2.4666338105758592E-004   8.1466985347520378E-004
  -5.0701754385964914        2.7748311816491202E-004   9.1645119875927877E-004
  -5.0350877192982457        3.1215334164646423E-004   1.0309489399356480E-003
  -5.0000000000000000        3.5115512294567813E-004   1.1597517402844376E-003
  -4.9649122807017543        3.9502963359785146E-004   1.3046467232201700E-003
  -4.9298245614035086        4.4438565301471727E-004   1.4676442609411139E-003
  -4.8947368421052637        4.9990801401032477E-004   1.6510058585516303E-003
  -4.8596491228070171        5.6236710316415325E-004   1.8572755200284047E-003
  -4.8245614035087723        6.3262954773212268E-004   2.0893150305878335E-003
  -4.7894736842105265        7.1167023725337176E-004   2.3503436441986991E-003
  -4.7543859649122808        8.0058584648724188E-004   2.6439827259168128E-003
  -4.7192982456140351        9.0061004710590038E-004   2.9743059672337107E-003
  -4.6842105263157894        1.0131306189501603E-003   3.3458958696703221E-003
  -4.6491228070175445        1.1397086979515591E-003   3.7639072784652751E-003
  -4.6140350877192979        1.2821004273948086E-003   4.2341388455927158E-003
  -4.5789473684210531        1.4422813124483464E-003   4.7631134108286725E-003
  -4.5438596491228074        1.6224736152842183E-003   5.3581684126641077E-003
  -4.5087719298245617        1.8251771701557910E-003   6.0275575792162854E-003
  -4.4736842105263159        2.0532040450800941E-003   6.7805653048027617E-003
  -4.4385964912280702        2.3097175299293944E-003   7.6276352926291915E-003
  -4.4035087719298245        2.5982759905022351E-003   8.5805152404758792E-003
  -4.3684210526315788        2.9228821953354973E-003   9.6524195670095805E-003
  -4.3333333333333339        3.2880387975544141E-003   1.0858212424380056E-002
  -4.2982456140350873        3.6988107389677380E-003   1.2214613521429496E-002
  -4.2631578947368425        4.1608954390575459E-003   1.3740429594894129E-002
  -4.2280701754385968        4.6807017387858023E-003   1.5456814717608109E-002
  -4.1929824561403510        5.2654386896994095E-003   1.7387563027628821E-002
  -4.1578947368421053        5.9232154142957955E-003   1.9559437905648281E-002
  -4.1228070175438596        6.6631534158439363E-003   2.2002542125918803E-002
  -4.0877192982456148        7.4955128868944409E-003   2.4750734064777097E-002
  -4.0526315789473681        8.4318347578578035E-003   2.7842095678044666E-002
  -4.0175438596491233        9.4851004428594208E-003   3.1319458662314309E-002
  -3.9824561403508776        1.0669911482479075E-002   3.5230996004550895E-002
  -3.9473684210526319        1.2002691555180951E-002   3.9630887009737138E-002
  -3.9122807017543861        1.3501913634850295E-002   4.4580064888838117E-002
  -3.8771929824561404        1.5188355414913476E-002   5.0147057101776076E-002
  -3.8421052631578947        1.7085386504542180E-002   5.6408929896439482E-002
  -3.8070175438596494        1.9219291334468439E-002   6.3452349880579642E-002
  -3.7719298245614037        2.1619632194587433E-002   7.1374777026043501E-002
  -3.7368421052631580        2.4319657369067282E-002   8.0285805253262427E-002
  -3.7017543859649127        2.7356759944100879E-002   9.0308668699370903E-002
  -3.6666666666666670        3.0772993546493203E-002  0.10158193395903505     
  -3.6315789473684212        3.4615652036613292E-002  0.11426140102862148     
  -3.5964912280701755        3.8937921036439900E-002  0.12852223840981011     
  -3.5614035087719298        4.3799610133121662E-002  0.14456138086886347     
